id,class,type,seed,usage,B2_1,weight
1092,Maize,mean,150,train,537.7142857142857,1
1094,Maize,mean,150,train,541.2507876496535,0.9502898550724639
1095,Maize,mean,150,train,612.3388429752066,0.9695867768595046
1099,Maize,mean,150,train,456.2948148148148,0.9669481481481488
1100,Maize,mean,150,train,485.4230769230769,1
1101,Maize,mean,150,train,491.203036053131,0.9764326375711576
1102,Maize,mean,150,train,499.9730530854217,0.982239288601455
1103,Maize,mean,150,train,464.01369863013696,0.9769863013698631
1104,Maize,mean,150,train,454.7547169811321,0.9810691823899372
1105,Maize,mean,150,train,477.8994082840237,0.8698816568047345
1106,Maize,mean,150,train,485.1227817745803,0.9665275779376499
1107,Maize,mean,150,train,530.2573529411765,0.8782843137254902
1108,Maize,mean,150,test,492.3789808917197,0.916815286624204
1109,Maize,mean,150,train,667.4285714285714,1
1110,Maize,mean,150,test,766.4084507042254,0.9616901408450704
1111,Maize,mean,150,train,488.32246798603023,0.971839348079162
1114,Maize,mean,150,train,511.42763157894734,0.9042105263157897
1115,Maize,mean,150,test,575.0382252559727,0.9812764505119455
1116,Maize,mean,150,train,510.321223709369,0.9628871892925431
1117,Maize,mean,150,train,501.01692047377327,0.9861421319796956
1118,Maize,mean,150,train,525.1555232558139,0.9838662790697678
1119,Maize,mean,150,train,487.283185840708,0.9597345132743362
1120,Maize,mean,150,train,511.6204747063055,0.9793023255813953
1121,Maize,mean,150,train,498.5696202531645,0.9383713080168776
1122,Maize,mean,150,train,515.2450980392157,0.9578787878787879
1123,Maize,mean,150,train,432.50137741046836,0.9362258953168044
1124,Maize,mean,150,train,474.55628058727575,0.9619902120717782
1125,Maize,mean,150,train,550.6955380577427,0.9640419947506563
1127,Maize,mean,150,train,837.2200357781753,0.948067978533095
1129,Maize,mean,150,test,497.45667447306795,0.970913348946136
1130,Maize,mean,150,train,471.5050100200401,0.9980360721442887
1131,Maize,mean,150,train,487.95858708891586,0.9428136419001217
1132,Maize,mean,150,train,428.4025974025974,0.9694805194805196
1133,Maize,mean,150,train,473.3854447439353,0.9464420485175206
1134,Maize,mean,150,train,590,0.72
1135,Maize,mean,150,train,563.8975171685156,0.9584521922873748
1136,Maize,mean,150,train,890.8454376163874,0.9789385474860337
1137,Maize,mean,150,train,736.7236180904523,0.9952763819095477
1138,Maize,mean,150,train,487.6666666666667,1
1139,Maize,mean,150,train,449.54148471615724,0.9468122270742358
1140,Maize,mean,150,train,486.52041099694526,0.9831296861982782
1141,Maize,mean,150,train,482.6406495547407,0.9666998428496597
1142,Maize,mean,150,test,555.7345679012345,0.997037037037037
1143,Maize,mean,150,test,833.9473684210527,0.9526315789473688
1146,Maize,mean,150,train,584,0.960000000000001
1148,Maize,mean,150,train,772.0046029919447,0.968757192174914
1149,Maize,mean,150,train,714.1178451178451,0.9902020202020204
1150,Maize,mean,150,train,743.4767547857793,0.9973473108477668
1151,Maize,mean,150,train,808.5140186915887,0.9712149532710279
1152,Maize,mean,150,train,637.4305835010061,0.8778068410462779
1153,Maize,mean,150,train,456.3333333333333,1
1154,Maize,mean,150,train,685.4913793103448,0.9365517241379313
1156,Maize,mean,150,train,730.6,1
1157,Maize,mean,150,train,517.231289232255,0.9729985514244328
1158,Maize,mean,150,train,517.9759933774834,0.9460430463576159
1159,Maize,mean,150,test,489.75,1
1160,Maize,mean,150,train,479.99454669393316,0.9813837764144513
1161,Maize,mean,150,train,474.8333333333333,1
1162,Maize,mean,150,train,508.4673913043478,0.9514130434782612
1164,Maize,mean,150,train,521,1
1165,Maize,mean,150,train,657.9070422535211,0.9210422535211271
1166,Maize,mean,150,train,646.02615694165,0.994144869215292
1167,Maize,mean,150,train,578.3942470389171,0.8853637901861252
1168,Maize,mean,150,train,667.5047052996532,0.9681079742446757
1170,Maize,mean,150,train,593.7243517474634,0.9486020293122889
1171,Maize,mean,150,test,641.3504761904762,0.9632952380952382
1172,Maize,mean,150,train,456.2983032293377,0.9731089217296114
1173,Maize,mean,150,train,472.6182795698925,0.9347849462365598
1174,Maize,mean,150,test,552.4753199268739,0.9314259597806218
1175,Maize,mean,150,train,529.9435028248587,0.9228060263653484
1177,Maize,mean,150,train,581.5351506456242,0.9958249641319944
1178,Maize,mean,150,train,689.7118126272912,0.9846232179226071
1179,Maize,mean,150,train,637.6889352818372,0.965365344467641
1180,Maize,mean,150,train,583.2947976878613,0.9073988439306362
1181,Maize,mean,150,train,542.5301837270341,0.9690813648293963
1182,Maize,mean,150,train,556.6808510638298,0.9553191489361702
1183,Maize,mean,150,test,537.8333333333334,1
1184,Maize,mean,150,test,668.2044088176352,0.9980160320641285
1185,Maize,mean,150,train,574.5783582089551,0.9811940298507462
1186,Maize,mean,150,train,535.3983402489627,0.8541908713692946
1187,Maize,mean,150,train,546.5154228855721,0.9411641791044778
1188,Maize,mean,150,train,579.5397877984085,0.9467108753315654
1189,Maize,mean,150,test,559.7163120567376,0.9479787234042556
1190,Maize,mean,150,train,530.590405904059,0.9057933579335802
1191,Maize,mean,150,train,467.4081339712919,0.9955311004784692
1192,Maize,mean,150,train,452,1
1193,Maize,mean,150,test,494.0803949224259,0.9302256699576869
1194,Maize,mean,150,train,451.20685383980174,0.9848183319570601
1195,Maize,mean,150,train,511.1929480901077,0.9517238001958865
1196,Maize,mean,150,train,498.49658886894076,0.9748114901256733
1197,Maize,mean,150,train,535.105140186916,0.8950311526479752
1198,Maize,mean,150,test,500.8957528957529,0.9079922779922781
1199,Maize,mean,150,train,710.8831168831168,0.8387012987012987
1200,Maize,mean,150,train,803,1
1201,Maize,mean,150,train,763.8461538461539,0.9820512820512821
1202,Maize,mean,150,test,728.6363636363636,1
1203,Maize,mean,150,train,597.495238095238,0.8874285714285713
1204,Maize,mean,150,train,553.2264631043257,0.983435114503817
1205,Maize,mean,150,train,694.599792099792,0.9665904365904368
1206,Maize,mean,150,train,819.3152654867257,0.9305973451327434
1207,Maize,mean,150,test,396.52012882447667,0.9207568438003223
1209,Maize,mean,150,train,274.0988056460369,0.9460260586319219
1211,Maize,mean,150,train,747.6116071428571,0.9957142857142858
1212,Maize,mean,150,train,737,0.6
1213,Maize,mean,150,test,652.1403887688984,0.9496544276457884
1214,Maize,mean,150,train,637.1212121212121,0.9904040404040406
1215,Maize,mean,150,train,484.99999999999994,0.61
1216,Maize,mean,150,train,501.99999999999994,0.61
1217,Maize,mean,150,test,447.9923175416133,0.9802944942381562
1218,Maize,mean,150,train,458,0.66
1219,Maize,mean,150,test,461.5244122965642,0.9516998191681737
1220,Maize,mean,150,test,516,0.55
1221,Maize,mean,150,train,491.9888097660223,0.9856459816887081
1222,Maize,mean,150,train,509.19926199261994,0.9373431734317345
1223,Maize,mean,150,train,560.5955955955956,0.9990090090090091
1225,Maize,mean,150,test,693.6353691886965,0.9973473108477668
1226,Maize,mean,150,train,519,0.66
1227,Maize,mean,150,train,514,0.890000000000001
1228,Maize,mean,150,train,423.5807453416149,0.8275465838509317
1229,Maize,mean,150,train,440,0.57
1231,Maize,mean,150,train,508.58737419945106,0.9940439158279964
1233,Maize,mean,150,train,507.20481380563126,0.9700045413260673
1234,Maize,mean,150,train,532.1553398058253,0.9675653472740853
1235,Maize,mean,150,train,502,1
1236,Maize,mean,150,test,506.1225071225071,0.897806267806268
1237,Maize,mean,150,test,478.5662337662338,0.9655324675324679
1238,Maize,mean,150,train,481.8398058252427,0.8561650485436894
1239,Maize,mean,150,train,735.5692554043235,0.9700640512409927
1241,Maize,mean,150,train,791.6244057052298,0.9290174326465928
1243,Maize,mean,150,test,478.06094182825484,0.9340997229916899
1244,Maize,mean,150,train,435.77777777777777,1
1245,Maize,mean,150,train,465.9067017082786,0.9687385019710906
1246,Maize,mean,150,train,522.6666666666666,1
1247,Maize,mean,150,train,485.5459480418767,0.9925281116711905
1248,Maize,mean,150,train,528.7194029850746,0.8796716417910454
1249,Maize,mean,150,test,542.125,1
1250,Maize,mean,150,train,528.2222222222222,1
1251,Maize,mean,150,test,487.7903055848261,0.9555426765015808
1252,Maize,mean,150,test,477.39572192513367,0.9537967914438503
1253,Maize,mean,150,train,469,0.67
1254,Maize,mean,150,train,454.11764705882354,0.7783422459893048
1255,Maize,mean,150,train,451.12286689419795,0.984470989761092
1256,Maize,mean,150,train,472,0.54
1257,Maize,mean,150,train,460.99730893433804,0.9829978471474706
1259,Maize,mean,150,test,516.6893311221669,0.9726533996683251
1261,Maize,mean,150,train,514.6741333333333,0.9753066666666668
1262,Maize,mean,150,train,654.1490683229814,0.8522981366459629
1263,Maize,mean,150,train,733.1729106628242,0.9918731988472623
1264,Maize,mean,150,train,670.25,1
1265,Maize,mean,150,train,480.60824742268045,0.9709278350515469
1267,Maize,mean,150,test,496,0.840000000000001
1268,Maize,mean,150,train,501.19371727748694,0.957120418848168
1269,Maize,mean,150,train,386.69244288224957,0.9578383128295256
1270,Maize,mean,150,test,767.0483870967743,0.9836021505376347
1271,Maize,mean,150,test,464.7683319903304,0.9693311845286061
1272,Maize,mean,150,train,795.5259582726833,0.9848859776807376
1273,Maize,mean,150,test,609.1356609808103,0.9742803837953092
1274,Maize,mean,150,train,479.91560509554137,0.9921974522292994
1275,Maize,mean,150,test,469.95915678524375,0.9581686429512518
1276,Maize,mean,150,train,427.81467595072303,0.9855650776647027
1277,Maize,mean,150,train,516.5780005897965,0.9975847832497787
1278,Maize,mean,150,train,472.7647058823529,0.9510542398777694
1283,Maize,mean,150,train,383.37575995293196,0.9927652480878605
1284,Maize,mean,150,train,377.7538035961272,0.9174965421853392
1285,Maize,mean,150,test,508.3867151956324,0.9990991810737035
1286,Maize,mean,150,train,757.6017699115046,0.9447787610619471
1287,Maize,mean,150,train,686.4966887417219,0.931236203090508
1288,Maize,mean,150,train,723.7826086956522,0.927826086956522
1289,Maize,mean,150,train,708.0778443113772,0.8676047904191617
1290,Maize,mean,150,train,664.2782793414764,0.9548751991502924
1291,Maize,mean,150,train,658.7291666666666,0.9650000000000003
1292,Maize,mean,150,train,648.9499489274771,0.9806843718079675
1293,Maize,mean,150,train,699.42287694974,0.9693067590987869
1294,Maize,mean,150,train,621.2553191489361,0.7206382978723405
1295,Maize,mean,150,train,501.9361413043478,0.9411141304347825
1296,Maize,mean,150,train,736.7006237006236,0.9645114345114348
1297,Maize,mean,150,test,534.4572953736655,0.9450177935943064
1298,Maize,mean,150,train,727,1
1299,Maize,mean,150,test,829.2418452935693,0.9803634669151912
1304,Maize,mean,150,train,469.95261239368165,0.9427582017010935
1305,Maize,mean,150,train,512.6038394415357,0.9656020942408375
1307,Maize,mean,150,train,487,0.55
1308,Maize,mean,150,train,490,1
1309,Maize,mean,150,train,568.5718085106382,0.9655718085106384
1312,Maize,mean,150,train,539.4659248956884,0.9281363004172464
1314,Maize,mean,150,test,792.9637305699482,0.9493144679155043
1315,Maize,mean,150,train,547.5468483816013,0.9807325383304941
1316,Maize,mean,150,train,560.3308270676691,0.9657894736842105
1317,Maize,mean,150,test,536.0415224913495,0.9661245674740487
1318,Maize,mean,150,train,479.67152103559874,0.8999029126213596
1319,Maize,mean,150,train,491.76648351648356,0.9929853479853482
1320,Maize,mean,150,train,491.7174139728884,0.9675182481751824
1321,Maize,mean,150,test,516.8325034853615,0.9738518223461462
1323,Maize,mean,150,train,648.8994413407821,0.90731843575419
1324,Maize,mean,150,train,601.0057803468209,0.8802890173410411
1326,Maize,mean,150,train,486.2969609261939,0.9712272069464545
1328,Maize,mean,150,train,429.1446153846154,0.8570153846153846
1329,Maize,mean,150,train,338.56954887218046,0.945187969924812
1336,Maize,mean,150,test,492.1064189189189,0.9879121621621623
1337,Maize,mean,150,train,565,1
1339,Maize,mean,150,train,490.38492871690426,0.9833197556008149
1340,Maize,mean,150,train,813.2344428364688,0.9881476121562953
1341,Maize,mean,150,test,571.510582010582,0.9534920634920638
1342,Maize,mean,150,test,685.593220338983,0.9496610169491528
1343,Maize,mean,150,train,506.44301288404364,0.9508523290386522
1344,Maize,mean,150,train,744.5522388059701,0.9188059701492537
1345,Maize,mean,150,train,737.2421524663677,0.964798206278027
1346,Maize,mean,150,test,786.3693444136658,0.9330655586334259
1347,Maize,mean,150,train,750.0020675396278,0.9752791178497587
1348,Maize,mean,150,train,444.6666666666667,1
1351,Maize,mean,150,train,564.0878661087866,0.9641004184100417
1352,Maize,mean,150,train,558.469387755102,0.9804081632653067
1353,Maize,mean,150,train,482.86036036036035,0.9034684684684688
1354,Maize,mean,150,test,598.3333333333334,1
1355,Maize,mean,150,train,525.5352112676056,0.9616901408450704
1356,Maize,mean,150,train,579.9832402234637,0.9112290502793301
1357,Maize,mean,150,test,505.812925170068,0.980476190476191
1,Rice,mean,30,train,633,0.55
2,Rice,mean,30,test,499,0.6
3,Rice,mean,30,train,506,0.52
5,Rice,mean,30,train,460,0.920000000000001
6,Rice,mean,30,train,448.99999999999994,0.59
9,Rice,mean,30,train,522,0.990000000000001
10,Rice,mean,30,train,549,0.67
11,Rice,mean,30,train,572,0.55
12,Rice,mean,30,train,617,1
13,Rice,mean,30,train,610,0.63
14,Rice,mean,30,train,569,0.64
15,Rice,mean,30,train,559,0.910000000000001
16,Rice,mean,30,train,593,0.55
17,Rice,mean,30,test,595,0.880000000000001
18,Rice,mean,30,test,531,0.69
20,Rice,mean,30,train,487,1
21,Rice,mean,30,train,512,0.990000000000001
22,Rice,mean,30,train,522,0.980000000000001
23,Rice,mean,30,train,491,1
24,Rice,mean,30,test,490,0.63
28,Rice,mean,30,train,542,0.8700000000000009
31,Rice,mean,30,train,496,0.900000000000001
32,Rice,mean,30,train,486,0.67
33,Rice,mean,30,train,450,1
35,Rice,mean,30,train,491,0.8000000000000002
36,Rice,mean,30,train,463,0.840000000000001
37,Rice,mean,30,train,501,0.51
39,Rice,mean,30,train,501.00000000000006,0.7299999999999999
40,Rice,mean,30,train,541,0.56
41,Rice,mean,30,train,482.99999999999994,0.62
42,Rice,mean,30,train,478,0.68
43,Rice,mean,30,test,462,0.55
44,Rice,mean,30,train,481.99999999999994,0.7699999999999999
45,Rice,mean,30,test,438,0.990000000000001
46,Rice,mean,30,train,445,0.65
47,Rice,mean,30,train,458,0.990000000000001
49,Rice,mean,30,train,513,1
50,Rice,mean,30,train,476,0.940000000000001
51,Rice,mean,30,train,505,0.76
53,Rice,mean,30,train,435,0.960000000000001
54,Rice,mean,30,test,454,1
55,Rice,mean,30,train,508,1
56,Rice,mean,30,train,480,0.6
57,Rice,mean,30,test,508,1
61,Rice,mean,30,train,475,1
62,Rice,mean,30,train,464,0.75
63,Rice,mean,30,train,476,0.75
64,Rice,mean,30,train,476,1
65,Rice,mean,30,test,525,0.920000000000001
68,Rice,mean,30,test,536,1
70,Rice,mean,30,test,686,0.900000000000001
71,Rice,mean,30,train,644,0.960000000000001
72,Rice,mean,30,test,575,0.74
73,Rice,mean,30,train,520,0.76
75,Rice,mean,30,train,532,0.840000000000001
76,Rice,mean,30,train,498,0.960000000000001
77,Rice,mean,30,test,539,0.6
78,Rice,mean,30,train,465,0.990000000000001
79,Rice,mean,30,train,445,0.930000000000001
80,Rice,mean,30,train,430,1
81,Rice,mean,30,train,484,0.61
82,Rice,mean,30,train,488,0.61
85,Rice,mean,30,test,488,1
86,Rice,mean,30,test,485,1
87,Rice,mean,30,train,499.00000000000006,0.68
89,Rice,mean,30,train,488,1
91,Rice,mean,30,train,465,0.970000000000001
92,Rice,mean,30,train,456,0.76
93,Rice,mean,30,train,439.00000000000006,0.8700000000000009
95,Rice,mean,30,train,466,0.860000000000001
96,Rice,mean,30,test,460,0.930000000000001
98,Rice,mean,30,test,494,0.58
99,Rice,mean,30,test,495.4545454545454,0.8872727272727279
107,Rice,mean,30,train,793,0.7299999999999999
108,Rice,mean,30,train,696.9060402684562,0.7960402684563765
111,Rice,mean,30,train,783,0.950000000000001
112,Rice,mean,30,train,779.9999999999999,0.76
115,Rice,mean,30,train,715,0.830000000000001
118,Rice,mean,30,test,538,0.960000000000001
119,Rice,mean,30,test,513,0.6
120,Rice,mean,30,train,483,0.61
123,Rice,mean,30,test,517,0.72
125,Rice,mean,30,test,533,0.6
126,Rice,mean,30,train,536,0.56
131,Rice,mean,30,train,449,1
132,Rice,mean,30,train,420,0.55
136,Rice,mean,30,train,462,0.6
139,Rice,mean,30,train,561,1
142,Rice,mean,30,test,622,0.960000000000001
143,Rice,mean,30,train,721,1
144,Rice,mean,30,train,709,1
145,Rice,mean,30,train,649,0.990000000000001
146,Rice,mean,30,test,671,1
147,Rice,mean,30,train,583,0.7299999999999999
148,Rice,mean,30,train,632,1
149,Rice,mean,30,train,640,0.58
150,Rice,mean,30,train,686,1
151,Rice,mean,30,train,706,1
152,Rice,mean,30,train,725,1
153,Rice,mean,30,train,659,1
154,Rice,mean,30,train,715,0.52
155,Rice,mean,30,train,593,0.970000000000001
156,Rice,mean,30,train,704,1
157,Rice,mean,30,train,547.2114695340501,0.9405376344086023
158,Rice,mean,30,test,666,1
159,Rice,mean,30,train,500.44155844155847,0.7701298701298701
160,Rice,mean,30,train,695,0.980000000000001
161,Rice,mean,30,train,773,0.8700000000000009
162,Rice,mean,30,train,873,1
163,Rice,mean,30,train,834,0.59
164,Rice,mean,30,test,947,1
165,Rice,mean,30,test,949,0.7
174,Rice,mean,30,train,475,1
175,Rice,mean,30,train,602,0.890000000000001
177,Rice,mean,30,test,476,0.990000000000001
181,Rice,mean,30,test,566,0.6
207,Rice,mean,30,train,463,0.880000000000001
208,Rice,mean,30,train,537,0.8700000000000009
209,Rice,mean,30,train,465,0.67
210,Rice,mean,30,train,460.99999999999994,0.78
211,Rice,mean,30,train,480,0.900000000000001
212,Rice,mean,30,train,478,0.55
213,Rice,mean,30,train,446.99999999999994,0.59
214,Rice,mean,30,train,509,0.930000000000001
215,Rice,mean,30,train,505,1
216,Rice,mean,30,train,480,0.75
217,Rice,mean,30,train,478,0.7100000000000001
218,Rice,mean,30,train,514,0.7699999999999999
219,Rice,mean,30,train,523,1
220,Rice,mean,30,train,502,1
221,Rice,mean,30,train,496,1
222,Rice,mean,30,train,497,0.7
248,Rice,mean,30,test,467,1
249,Rice,mean,30,train,460,0.890000000000001
250,Rice,mean,30,train,452,0.860000000000001
251,Rice,mean,30,test,450,0.66
252,Rice,mean,30,train,477.00000000000006,0.79
254,Rice,mean,30,train,458,0.980000000000001
255,Rice,mean,30,train,508.00000000000006,0.57
297,Rice,mean,30,train,722,1
315,Rice,mean,30,train,686,1
345,Rice,mean,30,train,546,0.7100000000000001
346,Rice,mean,30,test,575,0.930000000000001
347,Rice,mean,30,train,561,0.55
348,Rice,mean,30,train,636,0.67
349,Rice,mean,30,train,656,1
350,Rice,mean,30,test,656,0.890000000000001
357,Rice,mean,30,train,522.2499999999999,0.8499999999999999
358,Rice,mean,30,test,510.00000000000006,0.7
359,Rice,mean,30,train,510,1
360,Rice,mean,30,train,480.25000000000006,0.7466216216216218
437,Rice,mean,30,test,455.9756097560975,0.8298780487804883
438,Rice,mean,30,train,475,0.980000000000001
439,Rice,mean,30,train,467.3464052287581,0.8199346405228765
441,Rice,mean,30,test,447.0062111801243,0.8162111801242242
442,Rice,mean,30,train,478.3492063492064,0.9482010582010586
443,Rice,mean,30,train,710.6808510638299,0.943829787234043
444,Rice,mean,30,train,713.1052631578948,0.8763157894736849
445,Rice,mean,30,train,666.6804733727811,0.8634911242603557
446,Rice,mean,30,train,717.9017094017094,0.8164957264957265
447,Rice,mean,30,train,647.0344827586207,0.8701149425287366
448,Rice,mean,30,train,732.3148148148148,0.7362037037037042
449,Rice,mean,30,train,694.5384615384615,0.9076923076923076
450,Rice,mean,30,train,775.3132530120481,0.8648192771084336
451,Rice,mean,30,train,797.6315789473684,0.8357894736842105
452,Rice,mean,30,train,706.1147540983607,0.9228961748633884
454,Rice,mean,30,train,763.0000000000001,0.7
455,Rice,mean,30,train,667.4682080924856,0.8860693641618497
456,Rice,mean,30,test,681.1999999999998,0.8060000000000007
457,Rice,mean,30,train,673.3877551020407,0.8038775510204089
458,Rice,mean,30,train,529.2786885245902,0.9228961748633884
459,Rice,mean,30,train,490.04123711340213,0.9709278350515469
460,Rice,mean,30,test,497,1
461,Rice,mean,30,train,484.21468926553666,0.8999435028248587
462,Rice,mean,30,train,459.4117647058824,0.8764705882352941
463,Rice,mean,30,test,564.752508361204,0.9966889632107027
464,Rice,mean,30,test,575.952380952381,0.8519047619047625
466,Rice,mean,30,train,633.1714285714286,0.938285714285715
467,Rice,mean,30,train,556,0.830000000000001
468,Rice,mean,30,train,588.6666666666666,1
469,Rice,mean,30,train,564.1111111111112,0.9111111111111112
470,Rice,mean,30,train,648,0.930000000000001
471,Rice,mean,30,train,839.3919597989949,0.9950251256281412
472,Rice,mean,30,train,788.3316062176166,0.966269430051814
473,Rice,mean,30,train,674.7560975609755,0.8595121951219511
474,Rice,mean,30,train,692.3333333333334,1
475,Rice,mean,30,train,891.5714285714287,0.9804081632653067
476,Rice,mean,30,train,805.8920863309353,0.927841726618706
477,Rice,mean,30,test,773.6715328467153,0.729708029197081
480,Rice,mean,30,test,708.680412371134,0.9709278350515469
481,Rice,mean,30,train,655.0992366412214,0.9100763358778625
482,Rice,mean,30,train,740.5,1
490,Rice,mean,30,train,420,0.61
491,Rice,mean,30,train,580,0.7100000000000001
508,Rice,mean,30,train,321.85924369747903,0.9576890756302524
586,Rice,mean,30,train,609.6931216931217,0.9482010582010586
587,Rice,mean,30,train,506.010989010989,0.9189010989010992
588,Rice,mean,30,train,634.8888888888888,0.9111111111111112
589,Rice,mean,30,train,654.5,1
595,Rice,mean,30,train,467.804347826087,0.9322463768115946
596,Rice,mean,30,train,448.84536082474233,0.9709278350515469
597,Rice,mean,30,train,640.2908587257617,0.9340997229916899
598,Rice,mean,30,test,641.020942408377,0.957120418848168
599,Rice,mean,30,train,728.0837696335079,0.95628272251309
600,Rice,mean,30,train,696.9999999999999,0.943829787234043
601,Rice,mean,30,train,741,0.79
602,Rice,mean,30,test,690.8383838383838,0.9901010101010106
603,Rice,mean,30,train,548.7204301075269,0.9352688172043014
604,Rice,mean,30,train,572.4467005076143,0.9852284263959394
605,Rice,mean,30,train,489.5,1
606,Rice,mean,30,train,532,1
612,Rice,mean,30,test,616.7755102040817,0.9804081632653067
613,Rice,mean,30,test,459.5444015444016,0.9066023166023167
629,Rice,mean,30,train,469,1
630,Rice,mean,30,train,446.75,1
631,Rice,mean,30,train,419.3333333333333,1
643,Rice,mean,30,train,561.8612716763006,0.8865895953757226
653,Rice,mean,30,train,462.99999999999994,0.9917291066282423
654,Rice,mean,30,train,540.11320754716985,0.9141509433962264
655,Rice,mean,30,train,497.1754853444994,0.9501294251998478
667,Rice,mean,30,train,493.531806615776,0.983435114503817
668,Rice,mean,30,train,570.1801405975395,0.9613181019332162
669,Rice,mean,30,train,516.4912587412588,0.9621328671328674
670,Rice,mean,30,train,550.1666666666666,0.8504761904761904
671,Rice,mean,30,train,554.9343696027634,0.9706563039723665
722,Rice,mean,30,train,692.9086294416244,0.807005076142132
741,Rice,mean,30,test,446.07814761215633,0.9881476121562953
742,Rice,mean,30,test,514.0844277673547,0.9191181988742965
744,Rice,mean,30,train,439.4,1
746,Rice,mean,30,train,448.53695324283564,0.9600150829562597
747,Rice,mean,30,train,465.33571428571435,0.9534285714285715
750,Rice,mean,30,test,492.804780876494,0.9613413014608235
756,Rice,mean,30,train,513.2332268370607,0.8110223642172529
764,Rice,mean,30,train,473.9497487437186,0.9950251256281412
766,Rice,mean,30,train,564.5668449197861,0.9395721925133694
781,Rice,mean,30,train,568.8055555555555,0.960833333333334
784,Rice,mean,30,train,511.25,1
785,Rice,mean,30,train,448.125,0.8499999999999999
827,Rice,mean,30,train,562,0.980000000000001
829,Rice,mean,30,train,580.4782608695652,0.9316521739130441
830,Rice,mean,30,train,639.8695652173914,0.9339130434782609
834,Rice,mean,30,train,583.060606060606,0.9901010101010106
835,Rice,mean,30,test,566,0.51
836,Rice,mean,30,train,637.6216216216216,0.9310810810810815
837,Rice,mean,30,train,662.3785310734463,0.5955367231638419
838,Rice,mean,30,train,561,0.56
853,Rice,mean,30,train,658.236559139785,0.9563440860215054
854,Rice,mean,30,train,591.859375,0.9043749999999999
856,Rice,mean,30,train,568.3333333333334,1
858,Rice,mean,30,train,524.986013986014,0.957902097902098
859,Rice,mean,30,train,511.12332439678283,0.9404021447721183
860,Rice,mean,30,train,632.3333333333334,0.7044927536231885
861,Rice,mean,30,train,595.5,1
862,Rice,mean,30,test,470.064935064935,0.9341125541125544
863,Rice,mean,30,test,537.1933085501859,0.9204832713754646
866,Rice,mean,30,train,505.3333333333333,1
867,Rice,mean,30,train,661.4609929078014,0.9476595744680852
868,Rice,mean,30,test,859.14440433213,0.9551624548736461
879,Rice,mean,30,train,460.5555555555556,0.9633333333333337
880,Rice,mean,30,train,515.8837837837838,0.9319459459459465
881,Rice,mean,30,train,470.3793103448275,0.9689655172413795
882,Rice,mean,30,train,470.91150442477874,0.9141592920353985
883,Rice,mean,30,train,508.7052441229656,0.9532911392405065
884,Rice,mean,30,train,767.5316091954023,0.9198275862068969
890,Rice,mean,30,test,507.7105263157895,0.927543859649123
891,Rice,mean,30,train,513.1553133514986,0.9249318801089923
892,Rice,mean,30,train,509.579185520362,0.9548868778280544
893,Rice,mean,30,train,464.9255813953489,0.8998139534883721
894,Rice,mean,30,train,503.25,1
895,Rice,mean,30,train,528.0324074074074,0.9027777777777777
896,Rice,mean,30,train,540.3656509695292,0.9340997229916899
897,Rice,mean,30,train,534.3175965665235,0.9442918454935627
898,Rice,mean,30,train,573,1
899,Rice,mean,30,train,547.0574712643678,0.8894252873563219
900,Rice,mean,30,train,733.2187500000001,0.9650000000000003
901,Rice,mean,30,train,711.1501532175689,0.9812155260469868
916,Rice,mean,30,train,495.9049079754601,0.9500613496932516
932,Rice,mean,30,train,485.65533980582524,0.9222330097087379
962,Rice,mean,30,train,530.4892966360857,0.9689357798165139
963,Rice,mean,30,train,513.2616033755274,0.9550000000000002
964,Rice,mean,30,test,622.4896755162242,0.9712389380530976
965,Rice,mean,30,train,536.1281070745697,0.9136711281070745
969,Rice,mean,30,train,443.76674937965265,0.9262282878411912
972,Rice,mean,30,test,484.9526066350711,0.8872985781990522
975,Rice,mean,30,train,456.48870636550305,0.9767761806981521
976,Rice,mean,30,train,511.2352941176471,0.9863488843813392
981,Rice,mean,30,train,528.1666666666666,1
983,Rice,mean,30,train,605.5416116248349,0.9589035667107003
989,Rice,mean,30,train,490.8550724637681,0.9869565217391306
995,Rice,mean,30,train,465,1
998,Rice,mean,30,train,547.1079295154185,0.9614273127753304
1002,Rice,mean,30,train,448.2268907563025,0.9616806722689076
1016,Rice,mean,30,train,437.04100946372245,0.850378548895899
1022,Rice,mean,30,train,570.3333333333334,1
1026,Rice,mean,30,train,486.1945945945946,0.834972972972973
1035,Rice,mean,30,test,493.283105022831,0.9791780821917809
1039,Rice,mean,30,train,501.34950859950857,0.9645823095823097
1041,Rice,mean,30,test,413.3333333333333,1
1045,Rice,mean,30,train,436.00000000000006,0.72
1046,Rice,mean,30,train,498.3929618768328,0.97741935483871
1147,Rice,mean,30,train,838.75,1
1155,Rice,mean,30,train,524.5639412997904,0.9628721174004194
1169,Rice,mean,30,test,487,1
1258,Rice,mean,30,train,514.9365671641791,0.9797947761194031
1,Rice,mean,60,train,633,0.55
2,Rice,mean,60,test,537,0.970000000000001
3,Rice,mean,60,train,454,0.970000000000001
5,Rice,mean,60,train,460,0.920000000000001
6,Rice,mean,60,train,464,1
9,Rice,mean,60,train,522,0.990000000000001
10,Rice,mean,60,train,560,0.76
11,Rice,mean,60,train,577,0.7299999999999999
12,Rice,mean,60,train,617,1
13,Rice,mean,60,train,600,0.830000000000001
14,Rice,mean,60,train,596,0.990000000000001
